"OIL_DIST FILE"
"Oil_lab_num","Fractn_distlld_vol","Distlltn_temp (C)"
"G86-841-3",".05","17.5"
"G86-841-3",".1","18.2"
"G86-841-3",".15","18.9"
"G86-841-3",".2","19.4"
"G86-841-3",".25","19.9"
"G86-841-3",".3","20.5"
"G86-841-3",".35","20.9"
"G86-841-3",".4","21.4"
"G86-841-3",".45","21.8"
"G86-841-3",".5","22.3"
"G86-841-3",".55","22.7"
"G86-841-3",".6","23.1"
"G86-841-3",".65","23.6"
"G86-841-3",".7","24"
"G86-841-3",".75","24.5"
"G86-841-3",".8","25"
"G86-841-3",".85","25.5"
"G86-841-3",".9","26.2"
"G86-841-3",".95","27.3"
"G86-859-3","0","16.9"
"G86-859-3",".05","18.3"
"G86-859-3",".1","19"
"G86-859-3",".15","19.5"
"G86-859-3",".2","20"
"G86-859-3",".25","20.5"
"G86-859-3",".3","21.1"
"G86-859-3",".35","21.5"
"G86-859-3",".4","21.9"
"G86-859-3",".45","22.3"
"G86-859-3",".5","22.7"
"G86-859-3",".55","23.1"
"G86-859-3",".6","23.6"
"G86-859-3",".65","24"
"G86-859-3",".7","24.3"
"G86-859-3",".75","24.7"
"G86-859-3",".8","25.1"
"G86-859-3",".85","25.7"
"G86-859-3",".9","26.4"
"G86-860-5","0","15.8"
"G86-860-5",".05","17.7"
"G86-860-5",".1","18.5"
"G86-860-5",".15","19.1"
"G86-860-5",".2","19.6"
"G86-860-5",".25","20.1"
"G86-860-5",".3","20.6"
"G86-860-5",".35","21"
"G86-860-5",".4","21.5"
"G86-860-5",".45","21.9"
"G86-860-5",".5","22.3"
"G86-860-5",".55","22.8"
"G86-860-5",".6","23.2"
"G86-860-5",".65","23.6"
"G86-860-5",".7","24"
"G86-860-5",".75","24.4"
"G86-860-5",".8","24.9"
"G86-860-5",".85","25.5"
"G86-860-5",".9","26.1"
"G86-860-5",".95","27.2"
"G86-863-3","0","16.1"
"G86-863-3",".05","17.8"
"G86-863-3",".1","18.5"
"G86-863-3",".15","19.2"
"G86-863-3",".2","19.6"
"G86-863-3",".25","20.2"
"G86-863-3",".3","20.7"
"G86-863-3",".35","21.1"
"G86-863-3",".4","21.6"
"G86-863-3",".45","22"
"G86-863-3",".5","22.4"
"G86-863-3",".55","22.9"
"G86-863-3",".6","23.3"
"G86-863-3",".65","23.7"
"G86-863-3",".7","24.2"
"G86-863-3",".75","24.6"
"G86-863-3",".8","25.1"
"G86-863-3",".85","25.6"
"G86-863-3",".9","26.3"
"G86-863-3",".95","27.5"
"G86-864-5","0","16.1"
"G86-864-5",".05","17.7"
"G86-864-5",".1","18.5"
"G86-864-5",".15","19"
"G86-864-5",".2","19.5"
"G86-864-5",".25","20"
"G86-864-5",".3","20.5"
"G86-864-5",".35","20.9"
"G86-864-5",".4","21.3"
"G86-864-5",".45","21.7"
"G86-864-5",".5","22.2"
"G86-864-5",".55","22.6"
"G86-864-5",".6","23"
"G86-864-5",".65","23.5"
"G86-864-5",".7","23.9"
"G86-864-5",".75","24.3"
"G86-864-5",".8","24.8"
"G86-864-5",".85","25.3"
"G86-864-5",".9","25.8"
"G86-864-5",".95","26.7"
"G86-865-3","0","16.5"
"G86-865-3",".05","18.1"
"G86-865-3",".1","18.6"
"G86-865-3",".15","19.2"
"G86-865-3",".2","19.7"
"G86-865-3",".25","20.1"
"G86-865-3",".3","20.5"
"G86-865-3",".35","20.9"
"G86-865-3",".4","21.3"
"G86-865-3",".45","21.8"
"G86-865-3",".5","22.2"
"G86-865-3",".55","22.6"
"G86-865-3",".6","23"
"G86-865-3",".65","23.4"
"G86-865-3",".7","23.9"
"G86-865-3",".75","24.4"
"G86-865-3",".8","24.8"
"G86-865-3",".85","25.4"
"G86-865-3",".9","26"
"G86-865-3",".95","27.3"
"G86-866-3","0","16.5"
"G86-866-3",".05","18"
"G86-866-3",".1","18.7"
"G86-866-3",".15","19.2"
"G86-866-3",".2","19.7"
"G86-866-3",".25","20.2"
"G86-866-3",".3","20.7"
"G86-866-3",".35","21.1"
"G86-866-3",".4","21.5"
"G86-866-3",".45","21.9"
"G86-866-3",".5","22.3"
"G86-866-3",".55","22.8"
"G86-866-3",".6","23.2"
"G86-866-3",".65","23.7"
"G86-866-3",".7","24.1"
"G86-866-3",".75","24.6"
"G86-866-3",".8","25"
"G86-866-3",".85","25.5"
"G86-866-3",".9","26.1"
"G86-866-3",".95","27.2"
"G86-867","0","17"
"G86-867",".05","18.5"
"G86-867",".1","19.1"
"G86-867",".15","19.5"
"G86-867",".2","20"
"G86-867",".25","20.4"
"G86-867",".3","20.7"
"G86-867",".35","21.2"
"G86-867",".4","21.6"
"G86-867",".45","22"
"G86-867",".5","22.4"
"G86-867",".55","22.8"
"G86-867",".6","23.2"
"G86-867",".65","23.6"
"G86-867",".7","24"
"G86-867",".75","24.4"
"G86-867",".8","24.8"
"G86-867",".85","25.3"
"G86-867",".9","26"
"G86-867",".95","27"
"G86-877-2","0","16.8"
"G86-877-2",".05","18.6"
"G86-877-2",".1","18.7"
"G86-877-2",".15","19.7"
"G86-877-2",".2","20.1"
"G86-877-2",".25","20.7"
"G86-877-2",".3","21.1"
"G86-877-2",".35","21.4"
"G86-877-2",".4","21.6"
"G86-877-2",".45","22.3"
"G86-877-2",".5","22.7"
"G86-877-2",".55","23.1"
"G86-877-2",".6","23.4"
"G86-877-2",".65","23.8"
"G86-877-2",".7","24.2"
"G86-877-2",".75","24.6"
"G86-877-2",".8","25.1"
"G86-877-2",".85","26"
"G86-877-2",".9","26.9"
"G86-888-4","0","16.9"
"G86-888-4",".05","18.2"
"G86-888-4",".1","18.8"
"G86-888-4",".15","19.3"
"G86-888-4",".2","19.7"
"G86-888-4",".25","20.1"
"G86-888-4",".3","20.5"
"G86-888-4",".35","20.9"
"G86-888-4",".4","21.3"
"G86-888-4",".45","21.8"
"G86-888-4",".5","22.2"
"G86-888-4",".55","22.6"
"G86-888-4",".6","23"
"G86-888-4",".65","23.4"
"G86-888-4",".7","23.8"
"G86-888-4",".75","24.3"
"G86-888-4",".8","24.7"
"G86-888-4",".85","25.2"
"G86-888-4",".9","25.9"
"G86-888-4",".95","27"
"G86-897-5","0","15.9"
"G86-897-5",".05","17.5"
"G86-897-5",".1","18.2"
"G86-897-5",".15","18.9"
"G86-897-5",".2","19.4"
"G86-897-5",".25","19.9"
"G86-897-5",".3","20.4"
"G86-897-5",".35","20.9"
"G86-897-5",".4","21.3"
"G86-897-5",".45","21.7"
"G86-897-5",".5","22.2"
"G86-897-5",".55","22.6"
"G86-897-5",".6","23"
"G86-897-5",".65","23.4"
"G86-897-5",".7","23.8"
"G86-897-5",".75","24.2"
"G86-897-5",".8","24.7"
"G86-897-5",".85","25.2"
"G86-897-5",".9","25.8"
"G86-897-5",".95","27"
"G86-907-4","0","15.7"
"G86-907-4",".05","17.6"
"G86-907-4",".1","18.4"
"G86-907-4",".15","19"
"G86-907-4",".2","19.5"
"G86-907-4",".25","19.9"
"G86-907-4",".3","20.4"
"G86-907-4",".35","20.9"
"G86-907-4",".4","21.4"
"G86-907-4",".45","21.9"
"G86-907-4",".5","22.3"
"G86-907-4",".55","22.7"
"G86-907-4",".6","23.2"
"G86-907-4",".65","23.7"
"G86-907-4",".7","24.1"
"G86-907-4",".75","24.6"
"G86-907-4",".8","25.1"
"G86-907-4",".85","25.6"
"G86-907-4",".9","26.3"
"G86-907-4",".95","27.7"
"G86-914-5","0","15.5"
"G86-914-5",".05","17.4"
"G86-914-5",".1","18.2"
"G86-914-5",".15","18.8"
"G86-914-5",".2","19.2"
"G86-914-5",".25","19.8"
"G86-914-5",".3","20.3"
"G86-914-5",".35","20.8"
"G86-914-5",".4","21.2"
"G86-914-5",".45","21.7"
"G86-914-5",".5","22.1"
"G86-914-5",".55","22.5"
"G86-914-5",".6","22.9"
"G86-914-5",".65","23.3"
"G86-914-5",".7","23.7"
"G86-914-5",".75","24.2"
"G86-914-5",".8","24.6"
"G86-914-5",".85","25.1"
"G86-914-5",".9","25.7"
"G86-914-5",".95","26.7"
"G86-915-2","0","15.7"
"G86-915-2",".05","17.8"
"G86-915-2",".1","18.5"
"G86-915-2",".15","19"
"G86-915-2",".2","19.5"
"G86-915-2",".25","20"
"G86-915-2",".3","20.5"
"G86-915-2",".35","20.9"
"G86-915-2",".4","21.3"
"G86-915-2",".45","21.7"
"G86-915-2",".5","22.2"
"G86-915-2",".55","22.6"
"G86-915-2",".6","23"
"G86-915-2",".65","23.4"
"G86-915-2",".7","23.9"
"G86-915-2",".75","24.3"
"G86-915-2",".8","24.7"
"G86-915-2",".85","25.2"
"G86-915-2",".9","25.8"
"G86-915-2",".95","26.8"
"G86-917-4","0","16.2"
"G86-917-4",".05","18"
"G86-917-4",".1","18.6"
"G86-917-4",".15","19.1"
"G86-917-4",".2","19.6"
"G86-917-4",".25","20.1"
"G86-917-4",".3","20.5"
"G86-917-4",".35","20.9"
"G86-917-4",".4","21.4"
"G86-917-4",".45","21.8"
"G86-917-4",".5","22.2"
"G86-917-4",".55","22.6"
"G86-917-4",".6","23.1"
"G86-917-4",".65","23.5"
"G86-917-4",".7","23.9"
"G86-917-4",".75","24.3"
"G86-917-4",".8","24.7"
"G86-917-4",".85","25.2"
"G86-917-4",".9","25.7"
"G86-917-4",".95","26.7"
"G86-918-4","0","15.9"
"G86-918-4",".05","17.6"
"G86-918-4",".1","18.4"
"G86-918-4",".15","19"
"G86-918-4",".2","19.4"
"G86-918-4",".25","19.9"
"G86-918-4",".3","20.3"
"G86-918-4",".35","20.8"
"G86-918-4",".4","21.2"
"G86-918-4",".45","21.7"
"G86-918-4",".5","22.2"
"G86-918-4",".55","22.6"
"G86-918-4",".6","23"
"G86-918-4",".65","23.4"
"G86-918-4",".7","23.9"
"G86-918-4",".75","24.3"
"G86-918-4",".8","24.8"
"G86-918-4",".85","25.3"
"G86-918-4",".9","25.9"
"G86-918-4",".95","26.9"
"G86-934-5","0","16.7"
"G86-934-5",".05","18"
"G86-934-5",".1","18.7"
"G86-934-5",".15","19.2"
"G86-934-5",".2","19.7"
"G86-934-5",".25","20.1"
"G86-934-5",".3","20.5"
"G86-934-5",".35","21"
"G86-934-5",".4","21.4"
"G86-934-5",".45","21.8"
"G86-934-5",".5","2.2"
"G86-934-5",".55","22.7"
"G86-934-5",".6","23.1"
"G86-934-5",".65","23.5"
"G86-934-5",".7","24"
"G86-934-5",".75","24.4"
"G86-934-5",".8","24.9"
"G86-934-5",".85","25.5"
"G86-934-5",".9","26.2"
"G86-934-5",".95","27.1"
"G86-941-3","0","16.8"
"G86-941-3",".05","18.2"
"G86-941-3",".1","18.8"
"G86-941-3",".15","19.3"
"G86-941-3",".2","19.7"
"G86-941-3",".25","20.2"
"G86-941-3",".3","20.7"
"G86-941-3",".35","21.1"
"G86-941-3",".4","21.5"
"G86-941-3",".45","21.9"
"G86-941-3",".5","22.3"
"G86-941-3",".55","22.8"
"G86-941-3",".6","23.2"
"G86-941-3",".65","23.6"
"G86-941-3",".7","24"
"G86-941-3",".75","24.4"
"G86-941-3",".8","24.9"
"G86-941-3",".85","25.4"
"G86-941-3",".9","26.1"
"G86-941-3",".95","27.1"
"G86-966-3","0","16.2"
"G86-966-3",".05","17.9"
"G86-966-3",".1","18.6"
"G86-966-3",".15","19.1"
"G86-966-3",".2","19.5"
"G86-966-3",".25","20"
"G86-966-3",".3","20.5"
"G86-966-3",".35","20.9"
"G86-966-3",".4","21.3"
"G86-966-3",".45","21.8"
"G86-966-3",".5","22.2"
"G86-966-3",".55","22.5"
"G86-966-3",".6","22.9"
"G86-966-3",".65","23.3"
"G86-966-3",".7","23.8"
"G86-966-3",".75","24.2"
"G86-966-3",".8","24.7"
"G86-966-3",".85","25.3"
"G86-966-3",".9","26"
"G86-966-3",".95","27"
"G86-967-2","0","16.4"
"G86-967-2",".05","18.1"
"G86-967-2",".1","18.7"
"G86-967-2",".15","19.2"
"G86-967-2",".2","19.7"
"G86-967-2",".25","20.2"
"G86-967-2",".3","20.6"
"G86-967-2",".35","21"
"G86-967-2",".4","21.4"
"G86-967-2",".45","21.8"
"G86-967-2",".5","22.2"
"G86-967-2",".55","22.6"
"G86-967-2",".6","23"
"G86-967-2",".65","23.5"
"G86-967-2",".7","23.9"
"G86-967-2",".75","24.3"
"G86-967-2",".8","24.7"
"G86-967-2",".85","25.2"
"G86-967-2",".9","25.8"
"G86-967-2",".95","26.9"
"G86-968-3","0","16.7"
"G86-968-3",".05","17.9"
"G86-968-3",".1","18.5"
"G86-968-3",".15","19"
"G86-968-3",".2","19.4"
"G86-968-3",".25","19.9"
"G86-968-3",".3","20.3"
"G86-968-3",".35","20.8"
"G86-968-3",".4","21.2"
"G86-968-3",".45","21.6"
"G86-968-3",".5","22"
"G86-968-3",".55","22.4"
"G86-968-3",".6","22.8"
"G86-968-3",".65","23.2"
"G86-968-3",".7","23.6"
"G86-968-3",".75","24.1"
"G86-968-3",".8","24.6"
"G86-968-3",".85","25.1"
"G86-968-3",".9","25.7"
"G86-968-3",".95","26.7"
"G86-969-4","0","16.9"
"G86-969-4",".05","18.3"
"G86-969-4",".1","18.8"
"G86-969-4",".15","19.3"
"G86-969-4",".2","19.7"
"G86-969-4",".25","20.2"
"G86-969-4",".3","20.6"
"G86-969-4",".35","21"
"G86-969-4",".4","21.4"
"G86-969-4",".45","21.8"
"G86-969-4",".5","22.2"
"G86-969-4",".55","22.6"
"G86-969-4",".6","23"
"G86-969-4",".65","23.4"
"G86-969-4",".7","23.8"
"G86-969-4",".75","24.3"
"G86-969-4",".8","24.7"
"G86-969-4",".85","25.2"
"G86-969-4",".9","25.9"
"G86-969-4",".95","26.9"
"G87-1460-2","0","4.6"
"G87-1460-2",".05","7.4"
"G87-1460-2",".1","8.9"
"G87-1460-2",".15","9.8"
"G87-1460-2",".2","10.6"
"G87-1460-2",".25","11.3"
"G87-1460-2",".3","11.9"
"G87-1460-2",".35","12.4"
"G87-1460-2",".4","12.9"
"G87-1460-2",".45","13.3"
"G87-1460-2",".5","13.9"
"G87-1460-2",".55","14.6"
"G87-1460-2",".6","15.1"
"G87-1460-2",".65","15.7"
"G87-1460-2",".7","16.2"
"G87-1460-2",".75","16.9"
"G87-1460-2",".8","17.6"
"G87-1460-2",".85","18.5"
"G87-1460-2",".9","19.6"
"G87-1460-2",".95","21.6"
"G87-1499-7","0","8.4"
"G87-1499-7",".05","12.5"
"G87-1499-7",".1","15.2"
"G87-1499-7",".15","17.8"
"G87-1499-7",".2","19.4"
"G87-1499-7",".25","21.5"
"G87-1499-7",".3","23.4"
"G87-1499-7",".35","24.9"
"G87-1499-7",".4","26.5"
"G87-1499-7",".45","27.9"
"G87-1499-7",".5","30.3"
"G87-1499-7",".55","31.1"
"G87-1499-7",".6","32"
"G87-1499-7",".65","32.7"
"G87-1499-7",".7","33.4"
"G87-151-3","0","6"
"G87-151-3",".05","10.6"
"G87-151-3",".1","12.6"
"G87-151-3",".15","13.8"
"G87-151-3",".2","14.7"
"G87-151-3",".25","15.5"
"G87-151-3",".3","16.2"
"G87-151-3",".35","16.8"
"G87-151-3",".4","17.6"
"G87-151-3",".45","18.2"
"G87-151-3",".5","18.7"
"G87-151-3",".55","19.1"
"G87-151-3",".6","19.4"
"G87-151-3",".65","19.8"
"G87-151-3",".7","20.2"
"G87-151-3",".75","20.6"
"G87-151-3",".8","21.1"
"G87-151-3",".85","21.6"
"G87-151-3",".9","22.4"
"G87-151-3",".95","25.2"
"G87-1577","0","7.9"
"G87-1577",".05","11.4"
"G87-1577",".1","14.1"
"G87-1577",".15","16"
"G87-1577",".2","17.1"
"G87-1577",".25","19.8"
"G87-1577",".3","21.9"
"G87-1577",".35","23.3"
"G87-1577",".4","24.6"
"G87-1577",".45","26"
"G87-1577",".5","27.6"
"G87-1577",".55","29"
"G87-1577",".6","31.4"
"G87-1577",".65","32.2"
"G87-1577",".7","33.2"
"G87-1584-8","0","4.5"
"G87-1584-8",".05","9.3"
"G87-1584-8",".1","11.9"
"G87-1584-8",".15","14"
"G87-1584-8",".2","16.3"
"G87-1584-8",".25","18.4"
"G87-1584-8",".3","20.4"
"G87-1584-8",".35","22"
"G87-1584-8",".4","24"
"G87-1584-8",".45","25.9"
"G87-1584-8",".5","27.3"
"G87-1584-8",".55","28.5"
"G87-1584-8",".6","30.7"
"G87-1584-8",".65","32.2"
"G87-1584-8",".7","33.6"
"G87-1637","0","5.7"
"G87-1637",".05","7.4"
"G87-1637",".1","10.8"
"G87-1637",".15","12.5"
"G87-1637",".2","14.5"
"G87-1637",".25","16.4"
"G87-1637",".3","18.6"
"G87-1637",".35","20.4"
"G87-1637",".4","22.6"
"G87-1637",".45","24.2"
"G87-1637",".5","26.1"
"G87-1637",".55","27.1"
"G87-1637",".6","31.1"
"G87-1637",".65","33"
"G87-1638-3","0","3.8"
"G87-1638-3",".05","7.9"
"G87-1638-3",".1","10"
"G87-1638-3",".15","14.2"
"G87-1638-3",".2","16.4"
"G87-1638-3",".25","18.8"
"G87-1638-3",".3","20.1"
"G87-1638-3",".35","23.8"
"G87-1638-3",".4","25.8"
"G87-1638-3",".45","27.3"
"G87-1638-3",".5","30.9"
"G87-1638-3",".55","32.5"
"G87-1638-3",".6","34.1"
"G87-1922","0","7.5"
"G87-1922",".05","10.1"
"G87-1922",".1","12.2"
"G87-1922",".15","14.6"
"G87-1922",".2","16.3"
"G87-1922",".25","17.8"
"G87-1922",".3","19.5"
"G87-1922",".35","21.3"
"G87-1922",".4","22.9"
"G87-1922",".45","24.4"
"G87-1922",".5","25.9"
"G87-1922",".55","27.4"
"G87-1922",".6","28.6"
"G87-1922",".65","30.1"
"G87-1922",".7","31.5"
"G87-1922",".75","32.4"
"G87-354-3","0","6.8"
"G87-354-3",".05","10.8"
"G87-354-3",".1","13"
"G87-354-3",".15","15.3"
"G87-354-3",".2","17.1"
"G87-354-3",".25","19.3"
"G87-354-3",".3","21.3"
"G87-354-3",".35","22.9"
"G87-354-3",".4","24.5"
"G87-354-3",".45","26.1"
"G87-354-3",".5","27.5"
"G87-354-3",".55","29.3"
"G87-354-3",".6","30.9"
"G87-354-3",".65","32.5"
"G87-354-3",".7","34.1"
"G87-354-3",".75","35.1"
"G88-0664-1","0","15.8"
"G88-0664-1",".05","17.4"
"G88-0664-1",".1","18.1"
"G88-0664-1",".15","18.7"
"G88-0664-1",".2","19.3"
"G88-0664-1",".25","19.8"
"G88-0664-1",".3","20.3"
"G88-0664-1",".35","20.7"
"G88-0664-1",".4","21.2"
"G88-0664-1",".45","21.7"
"G88-0664-1",".5","2.2"
"G88-0664-1",".55","22.8"
"G88-0664-1",".6","23.3"
"G88-0664-1",".65","23.8"
"G88-0664-1",".7","24.4"
"G88-0664-1",".75","24.9"
"G88-0664-1",".8","25.5"
"G88-0664-1",".85","26.1"
"G88-0664-1",".9","26.9"
"G88-0664-1",".95","28.2"
"G88-0665-1","0","15.3"
"G88-0665-1",".05","17.4"
"G88-0665-1",".1","18.2"
"G88-0665-1",".15","18.8"
"G88-0665-1",".2","19.5"
"G88-0665-1",".25","20"
"G88-0665-1",".3","20.5"
"G88-0665-1",".35","21.1"
"G88-0665-1",".4","21.6"
"G88-0665-1",".45","22.1"
"G88-0665-1",".5","22.8"
"G88-0665-1",".55","23.3"
"G88-0665-1",".6","23.8"
"G88-0665-1",".65","24.4"
"G88-0665-1",".7","25.1"
"G88-0665-1",".75","25.7"
"G88-0665-1",".8","26.2"
"G88-0665-1",".85","27"
"G88-0665-1",".9","28.1"
"G88-0665-1",".95","29.2"
"G88-1028-3","0","16.9"
"G88-1028-3",".05","18.4"
"G88-1028-3",".1","19.3"
"G88-1028-3",".15","19.9"
"G88-1028-3",".2","20.6"
"G88-1028-3",".25","21.2"
"G88-1028-3",".3","21.7"
"G88-1028-3",".35","22.3"
"G88-1028-3",".4","22.9"
"G88-1028-3",".45","23.5"
"G88-1028-3",".5","24"
"G88-1028-3",".55","24.6"
"G88-1028-3",".6","25.2"
"G88-1028-3",".65","25.8"
"G88-1028-3",".7","26.5"
"G88-1028-3",".75","27.1"
"G88-1028-3",".8","27.9"
"G88-1028-3",".85","28.6"
"G88-1028-3",".9","30"
"G88-1028-3",".95","31.4"
"G88-1172-1","0","7.5"
"G88-1172-1",".05","11.1"
"G88-1172-1",".1","13.9"
"G88-1172-1",".15","16.5"
"G88-1172-1",".2","19.1"
"G88-1172-1",".25","21.5"
"G88-1172-1",".3","23.5"
"G88-1172-1",".35","24.9"
"G88-1172-1",".4","26.4"
"G88-1172-1",".45","28"
"G88-1172-1",".5","29.4"
"G88-1172-1",".55","31.2"
"G88-1172-1",".6","33.4"
"G88-1172-1",".65","34.3"
"G88-1172-1",".7","34.7"
"G88-1172-1",".75","35.2"
"G88-1268-3","0","4"
"G88-1268-3",".05","6.3"
"G88-1268-3",".1","7.6"
"G88-1268-3",".15","8.6"
"G88-1268-3",".2","9.5"
"G88-1268-3",".25","10.2"
"G88-1268-3",".3","11"
"G88-1268-3",".35","11.8"
"G88-1268-3",".4","12.5"
"G88-1268-3",".45","13.6"
"G88-1268-3",".5","14.7"
"G88-1268-3",".55","15.6"
"G88-1268-3",".6","17.8"
"G88-1268-3",".65","19.4"
"G88-1268-3",".7","21.2"
"G88-1268-3",".75","23.1"
"G88-1268-3",".8","25.1"
"G88-1268-3",".85","27.5"
"G88-1268-3",".9","29.9"
"G88-1268-3",".95","33.3"
"G88-1526","0","8.9"
"G88-1526",".05","13.5"
"G88-1526",".1","16"
"G88-1526",".15","18.2"
"G88-1526",".2","19.9"
"G88-1526",".25","21.4"
"G88-1526",".3","22.9"
"G88-1526",".35","24.4"
"G88-1526",".4","25.9"
"G88-1526",".45","27.5"
"G88-1526",".5","29.2"
"G88-1526",".55","30.8"
"G88-1526",".6","32.5"
"G88-1526",".65","34.1"
"G88-1526",".7","35.7"
"G88-1928","0","3.7"
"G88-1928",".05","8.1"
"G88-1928",".1","11.5"
"G88-1928",".15","14.3"
"G88-1928",".2","16.9"
"G88-1928",".25","19.5"
"G88-1928",".3","22"
"G88-1928",".35","24.4"
"G88-1928",".4","26.3"
"G88-1928",".45","28.5"
"G88-1928",".5","31"
"G88-1928",".55","33.5"
"G88-1928",".6","35"
"G88-1929","0","3.8"
"G88-1929",".05","7"
"G88-1929",".1","8.9"
"G88-1929",".15","10.6"
"G88-1929",".2","12.4"
"G88-1929",".25","14.8"
"G88-1929",".3","17.1"
"G88-1929",".35","19.6"
"G88-1929",".4","22.6"
"G88-1929",".45","25"
"G88-1929",".5","27.2"
"G88-1929",".55","29.6"
"G88-1929",".6","31.8"
"G88-1929",".65","34.3"
"G88-1929",".7","35.5"
"G88-603-3","0","3.6"
"G88-603-3",".05","10.4"
"G88-603-3",".1","13.5"
"G88-603-3",".15","15.9"
"G88-603-3",".2","18"
"G88-603-3",".25","20"
"G88-603-3",".3","22.1"
"G88-603-3",".35","23.5"
"G88-603-3",".4","24.8"
"G88-603-3",".45","26.3"
"G88-603-3",".5","27.7"
"G88-603-3",".55","29.1"
"G88-603-3",".6","30.9"
"G88-603-3",".65","32.6"
"G88-633-2","0","16.5"
"G88-633-2",".05","17.4"
"G88-633-2",".1","18.2"
"G88-633-2",".15","18.8"
"G88-633-2",".2","19.4"
"G88-633-2",".25","20"
"G88-633-2",".3","20.5"
"G88-633-2",".35","21"
"G88-633-2",".4","21.4"
"G88-633-2",".45","22"
"G88-633-2",".5","22.5"
"G88-633-2",".55","23.2"
"G88-633-2",".6","23.8"
"G88-633-2",".65","24.3"
"G88-633-2",".7","24.8"
"G88-633-2",".75","25.5"
"G88-633-2",".8","26.1"
"G88-633-2",".85","27.1"
"G88-633-2",".9","28.3"
"G88-633-2",".95","29.9"
"G88-651-2","0","16.8"
"G88-651-2",".05","18.1"
"G88-651-2",".1","18.8"
"G88-651-2",".15","19.4"
"G88-651-2",".2","20"
"G88-651-2",".25","20.4"
"G88-651-2",".3","20.9"
"G88-651-2",".35","21.4"
"G88-651-2",".4","21.9"
"G88-651-2",".45","22.3"
"G88-651-2",".5","22.8"
"G88-651-2",".55","23.2"
"G88-651-2",".6","23.7"
"G88-651-2",".65","24.2"
"G88-651-2",".7","24.6"
"G88-651-2",".75","25.2"
"G88-651-2",".8","25.7"
"G88-651-2",".85","26.3"
"G88-651-2",".9","27.1"
"G88-651-2",".95","28.6"
"G88-652-1","0","15.8"
"G88-652-1",".05","17.9"
"G88-652-1",".1","18.7"
"G88-652-1",".15","19.3"
"G88-652-1",".2","19.8"
"G88-652-1",".25","20.3"
"G88-652-1",".3","20.8"
"G88-652-1",".35","21.4"
"G88-652-1",".4","21.9"
"G88-652-1",".45","22.3"
"G88-652-1",".5","22.7"
"G88-652-1",".55","23.2"
"G88-652-1",".6","23.7"
"G88-652-1",".65","24.2"
"G88-652-1",".7","24.8"
"G88-652-1",".75","25.3"
"G88-652-1",".8","25.8"
"G88-652-1",".85","26.5"
"G88-652-1",".9","27.5"
"G88-652-1",".95","28.6"
"G88-654-1","0","16.1"
"G88-654-1",".05","17.7"
"G88-654-1",".1","18.4"
"G88-654-1",".15","18.9"
"G88-654-1",".2","19.4"
"G88-654-1",".25","19.9"
"G88-654-1",".3","20.4"
"G88-654-1",".35","20.8"
"G88-654-1",".4","21.3"
"G88-654-1",".45","21.8"
"G88-654-1",".5","22.3"
"G88-654-1",".55","22.8"
"G88-654-1",".6","23.3"
"G88-654-1",".65","23.8"
"G88-654-1",".7","24.2"
"G88-654-1",".75","24.8"
"G88-654-1",".8","25.3"
"G88-654-1",".85","26"
"G88-654-1",".9","26.8"
"G88-654-1",".95","28.2"
"G88-654-2","0","16.1"
"G88-654-2",".05","17.6"
"G88-654-2",".1","18.3"
"G88-654-2",".15","18.9"
"G88-654-2",".2","19.4"
"G88-654-2",".25","19.8"
"G88-654-2",".3","20.3"
"G88-654-2",".35","20.8"
"G88-654-2",".4","21.3"
"G88-654-2",".45","21.8"
"G88-654-2",".5","22.3"
"G88-654-2",".55","22.7"
"G88-654-2",".6","23.2"
"G88-654-2",".65","23.7"
"G88-654-2",".7","24.3"
"G88-654-2",".75","24.8"
"G88-654-2",".8","25.3"
"G88-654-2",".85","25.9"
"G88-654-2",".9","26.8"
"G88-654-2",".95","28.2"
"G88-666-1","0","15.8"
"G88-666-1",".05","17.5"
"G88-666-1",".1","18.3"
"G88-666-1",".15","18.9"
"G88-666-1",".2","19.4"
"G88-666-1",".25","19.9"
"G88-666-1",".3","20.4"
"G88-666-1",".35","20.9"
"G88-666-1",".4","21.4"
"G88-666-1",".45","21.9"
"G88-666-1",".5","22.4"
"G88-666-1",".55","22.9"
"G88-666-1",".6","23.4"
"G88-666-1",".65","23.9"
"G88-666-1",".7","24.4"
"G88-666-1",".75","24.9"
"G88-666-1",".8","25.5"
"G88-666-1",".85","26.2"
"G88-666-1",".9","27"
"G88-666-1",".95","28.5"
"G88-679-1","0","17.1"
"G88-679-1",".05","18.6"
"G88-679-1",".1","19.2"
"G88-679-1",".15","19.8"
"G88-679-1",".2","20.4"
"G88-679-1",".25","20.8"
"G88-679-1",".3","21.3"
"G88-679-1",".35","21.7"
"G88-679-1",".4","22.2"
"G88-679-1",".45","22.6"
"G88-679-1",".5","23.1"
"G88-679-1",".55","23.5"
"G88-679-1",".6","24"
"G88-679-1",".65","24.5"
"G88-679-1",".7","24.9"
"G88-679-1",".75","25.4"
"G88-679-1",".8","25.9"
"G88-679-1",".85","26.7"
"G88-679-1",".9","27.5"
"G88-679-1",".95","28.7"
"G88-723-4","0","16.6"
"G88-723-4",".05","18.2"
"G88-723-4",".1","19"
"G88-723-4",".15","19.5"
"G88-723-4",".2","20.1"
"G88-723-4",".25","20.6"
"G88-723-4",".3","21.1"
"G88-723-4",".35","21.6"
"G88-723-4",".4","22"
