Well Authorization Number,Completion Event Sequence,UWI,Zone Prod Period,Area Code,Formtn Code,Well Area Name,Oper Abbreviation,Production Days,Gas Production (e3m3),Oil Production (m3),Condensate Production (m3),Water Production (m3),Marketable Gas Volume (e3m3),Ethane Sales Volume (m3),Propane Sales Volume (m3),Butane Sales Volume (m3),Pentane Sales Volume (m3)
14114,00,100050208614W600,202204,2000,4535,BOUNDARY,ZARGON,30,22,0,0,750.7,,,,,
26249,00,102052908018W600,202202,9021,5000,SUNSET,SHELL,28,342.8,0,0,3,,,,,
28133,00,102062307819W600,202202,9021,5000,GROUNDBIRCH,SHELL,28,305.5,0,0,62.2,,,,,
15676,00,200D051K094H1000,202202,4485,4990,GUTAH,CNRL,28,91.5,0,0,2.2,,,,,
32697,02,102051708220W602,202202,9021,5000,WILDER,CREW,24,589.7,0,0,15.1,,,,,
32939,00,200C055H094G0800,202202,9022,5000,LAPRISE,TOURMALINE,28,243.3,0,52.3,18.6,,,,,
02930,00,100063208513W600,202202,2000,4535,BOUNDARY,WHITECAP,27.7,4.3,28.8,0,980.9,,,,,
32182,00,100042807714W600,202202,9021,5000,SWANLAKE,OVV,27.8,16.3,0,1.1,2.5,,,,,
18916,00,200B011I094H0100,202202,3430,2400,LADYFERN,CNRL,2,2.1,0,0,.7,,,,,
26987,00,100121007817W600,202202,9021,5000,SUNDOWN,MURPHY,27.9,300.4,0,0,3.2,,,,,
02980,00,100110708513W600,202202,2000,4535,BOUNDARY,WHITECAP,28,5.2,29.3,0,226.9,,,,,
23881,00,200D055K094O0800,202202,9045,8295,ETSHO,OVV,7,342.9,0,0,28.2,,,,,
03696,00,200D079B094A1500,202202,0760,2600,BEAVERTAIL,CNRL,11,57.1,0,1.8,.6,,,,,
16678,00,200B022J093P0100,202202,9030,2800,KELLY,OVV,2.1,27.6,0,0,.6,,,,,
00591,00,100062908513W600,202202,2000,4535,BOUNDARY,WHITECAP,28,4.2,34.6,0,556.3,,,,,
07816,03,200B084E094H0603,202202,5850,4100,MARTIN,CNRL,28,143.5,0,1.9,2.6,,,,,
11706,00,200D078G094P1100,202202,4700,8200,HELMET,ERIKSON,7,9.5,0,0,0,,,,,
24367,00,100023308016W600,202202,9021,5000,PARKLAND,ARCRES,11.8,143.6,0,0,2.7,,,,,
32516,00,200B003H094H0400,202202,9022,5000,NIG CREEK,CNRL,28,2190.4,0,69.4,59.2,,,,,
24965,00,200A098K094O0800,202202,9045,8295,ETSHO,OVV,28,1282.4,0,0,95.7,,,,,
31788,00,200B036K094B1600,202202,9022,5000,S JULIENNE,CNRL,28,237.6,0,0,23.7,,,,,
21244,00,200C078J093P0100,202202,9030,2800,NOEL,CNRL,28,131.2,0,0,.9,,,,,
14400,05,200D048J094A1105,202202,2400,2400,BUICK,BONAVISTA,28,19.1,0,0,15.4,,,,,
30445,00,102161907817W600,202202,9021,5000,SUNRISE,ARCRES,27.8,1897,0,0,87.6,,,,,
10874,00,200D095B094O1400,202202,5852,2805,MAXHAMISH,BENCH CREEK RES,28,45.3,0,1.8,1.1,,,,,
20316,00,200A069I094P1100,202202,4700,8200,HELMET,ERIKSON,19,26.5,0,3.4,0,,,,,
04263,00,200B022A094H1600,202202,7660,4990,RING,CNRL,28,7.5,0,0,.1,,,,,
18273,00,200C018D094P0700,202203,3410,7600,DESAN,ISH,22,3.9,20,0,50.3,,,,,
31895,00,102120508120W600,202202,9021,5000,GROUNDBIRCH,SHELL,28,1501.8,0,0,16.1,,,,,
32158,00,100052607715W600,202202,9021,5000,SWANLAKE,OVV,27.7,12277.3,0,863.7,314,,,,,
05859,00,100072608418W600,202204,3440,6250,EAGLE,CNRL,28.4,6.7,60.3,0,36.6,,,,,
13638,02,200D001G094I1302,202202,4470,8200,SAHTANEH,NTE CANADA,28,6.5,0,.1,.2,,,,,
26276,00,200A053I094B0100,202202,9022,5000,ALTARES,CNRL,28,391.9,0,0,56.5,,,,,
28222,00,200B057J094B0900,202202,9022,5000,W GUNDY,PETRONAS,26,410,0,0,7.1,,,,,
32159,00,102122607715W600,202202,9021,5000,SWANLAKE,OVV,27.6,12506,0,1056.2,478.2,,,,,
02814,02,100110708620W602,202204,8100,6200,W STODDART,CNRL,28.9,21.7,40.8,0,8.5,10.9,0,.8,.9,.7
04307,00,200A045D094H0900,202203,3380,2630,DAHL,CNRL,31,27.1,0,0,.7,25.1,0,.6,1.2,1
04333,00,100083308114W600,202204,5860,4545,MICA,CARDINAL,29.9,11,54,0,3.2,9.1,0,0,0,.3
06690,00,200A066K094A1500,202203,6500,4100,DEDE,CNRL,23,83.3,0,0,0,81.7,0,.8,1.5,2.1
07349,00,200D055G094H1600,202203,7660,4990,RING,CNRL,31,.2,0,0,0,.2,0,0,0,0
