"DST_RATE FILE"
"Wa_num","Drillng_event_seq","Dst_num","Flowing_fluid_type","Init_fluid_rate","Avg_fluid_rate","Final_fluid_rate"
"00538","00","001","GAS","28.174","0","0"
"00538","00","002","GAS",".845","0",".563"
"00538","00","003","GAS","11.27","11.27","11.27"
"00549","00","001","GAS","2.817","0","9.861"
"00562","00","002","GAS","197.218","0","0"
"00562","00","003","GAS","146.505","0","75.027"
"00562","00","004","GAS","4.561","0","0"
"00569","00","001","GAS",".702","0","0"
"00569","00","003","GAS",".282","0","0"
"00571","00","003","GAS","4.787","0","0"
"00571","00","004","GAS","7.044","0","0"
"00571","00","005","GAS","91.565","0","0"
"00582","00","003","GAS","2.536","0","0"
"00605","00","001","GAS","14.087","0","0"
"00607","00","002","GAS","6.762","0",".563"
"00615","00","001","GAS","50.431","0","61.701"
"00620","00","002","GAS","5.635","0","2.817"
"00620","00","003","GAS","4.226","0","0"
"00620","00","004","GAS","9.861","0","0"
"00621","00","009","GAS","31.555","0","0"
"00622","00","001","GAS","6.762","0","0"
"00622","00","003","GAS","11.27","0","13.242"
"00622","00","005","GAS","5.071","0","4.226"
"00638","00","002","GAS","3.24","0","9.774"
"00645","00","002","GAS","12.115","0","6.198"
"00645","00","003","GAS","13.524","0","7.889"
"00645","00","004","GAS","0","8.734","0"
"00650","00","002","GAS","38.035","0","56.348"
"00651","00","004","GAS","109.315","0","102.243"
"00652","00","001","GAS","0","70.435","0"
"00652","00","002","GAS","0","70.435","0"
"00652","00","003","GAS","0","30.146","0"
"00653","00","001","GAS","2.479","3.913","3.913"
"00654","00","001","GAS","3.913","0","9.576"
"00661","00","002","GAS","4.93","0","1.127"
"00667","00","004","GAS","0","42.261","0"
"00667","00","009","GAS","0","24.793","0"
"00672","00","003","GAS","3.212","0","0"
"00673","00","005","GAS","2.817","0","0"
"00674","00","002","GAS","11.157","0","13.693"
"00682","00","001","GAS","817.046","0","929.742"
"00682","00","002","GAS","197.218","0","0"
"00686","00","001","GAS","0","0","2.758"
"00686","00","002","GAS",".423","0","2.392"
"00690","00","001","GAS","47.896","0","0"
"00695","00","002","GAS","0","0","129.6"
"00697","00","007","GAS","137.348","0","160.592"
"00708","00","001","GAS","0","0","14.087"
"00709","00","002","GAS",".563","0","0"
"00709","00","003","GAS","1.606","0","23.244"
"00713","00","002","GAS","77.197","0","197.5"
"00715","00","001","GAS","26.681","0","40.852"
"00719","00","001","GAS","3.494","0",".282"
"00721","00","004","GAS","27.047","0","50.713"
"00724","00","001","GAS","1.606","0","0"
"00724","00","002","GAS","42.261","0","0"
"00725","00","003","GAS","7.889","0","0"
"00728","00","002","GAS","0","76.802","0"
"00729","00","001","GAS","30.991","0","0"
"00737","00","004","GAS","126.783","0","103.68"
"00737","00","005","GAS","209.614","233.844","233.844"
"00737","00","006","GAS","318.366","309.914","309.914"
"00737","00","007","GAS","36.626","24.99","24.99"
"00737","00","009","GAS","6.762","0","6.029"
"00737","00","013","GAS","0","267.653","0"
"00737","00","014","GAS","0","318.366","0"
"00737","00","016","GAS","0","234.971","0"
"00739","00","001","GAS","8.17","0","0"
"00740","00","001","GAS","28.174","0","0"
"00740","00","002","GAS","10.988","0","0"
"00744","00","002","GAS","56.348","0","77.478"
"00750","00","003","GAS",".62","0",".62"
"00756","00","001","GAS","84.522","0","152.14"
"00757","00","002","GAS","7.044","0","8.734"
"00772","00","001","GAS","1.409","0","0"
"00781","00","001","GAS","7.773","0","12.96"
"00791","00","001","GAS","7.325","0","9.297"
"00806","00","001","GAS","36.626","0","40.852"
"00809","00","001","GAS","19.327","0","46.487"
"00817","00","004","GAS","30.71","0","0"
"00818","00","001","GAS",".563","0",".845"
"00824","00","001","GAS","23.244","0","33.245"
"00828","00","002","GAS","0","68.181","0"
"00836","00","003","GAS","19.722","0","24.99"
"00837","00","001","GAS","11.157","0","13.693"
"00851","00","001","GAS","3.043","0","0"
"00855","00","003","GAS","43.67","0","0"
"00868","00","001","GAS","5.635","0","0"
"00868","00","002","GAS","25.413","0","0"
"00873","00","001","GAS","36.626","0","63.11"
"00876","00","002","GAS","3.913","0","0"
"00892","00","001","GAS","3.099","0","0"
"00893","00","001","GAS","21.638","0","22.593"
"00897","00","007","GAS","30.425","0","0"
"00908","00","002","GAS","57.503","0","69.026"
"00920","00","001","GAS","22.255","0","0"
"00921","00","003","GAS","28.174","0","14.566"
"00926","00","002","GAS","20.68","0","42.543"
"00926","00","004","GAS","227.646","0","0"
"00933","00","002","GAS","20.68","0","18.254"
"00933","00","003","GAS","0","2.817","0"
"00943","00","001","OIL","9.221","0","5.088"
"00944","00","001","GAS","24.145","0","24.455"
"00947","00","001","GAS","30.991","30.991","30.991"
"00947","00","002","GAS","2.479","225.392","2.479"
"00947","00","003","GAS","0","0","1.69"
"00956","00","001","GAS","158.169","0","0"
"00956","00","002","OIL","38.157","0","0"
"00959","00","001","GAS","1.747","0","0"
"00963","00","001","GAS","28.174","79.451","28.174"
"00977","00","002","GAS","3.494","0","2.479"
"00986","00","002","GAS","5.24","0","0"
"00987","00","001","GAS","50.713","0","0"
"00994","00","001","GAS","14.369","0","18.313"
"00999","00","001","GAS","3.719","0","3.494"
"00999","00","002","GAS","3.719","0","3.494"
"01003","00","001","GAS","14.622","0","14.65"
"01028","00","004","GAS","101.426","0","0"
"01045","00","001","GAS","2.758","0","3.913"
"01046","00","004","GAS","11.27","0","0"
"01048","00","004","GAS","0","17.665","0"
"01054","00","001","GAS","40.878","0","76.743"
"01054","00","002","GAS","16.479","0","35.781"
"01056","00","001","GAS","41.134","0","53.249"
"01071","00","001","GAS","15.777","0","15.777"
"01081","00","001","GAS","27.354","0","0"
"01081","00","002","GAS","28.343","0","0"
"01081","00","003","GAS","15.777","0","0"
"01081","00","004","GAS","15.777","0","0"
"01081","00","005","GAS","15.777","0","26.54"
"01081","00","006","GAS","28.343","0","43.67"
"01087","00","001","GAS","81.705","0","0"
"01088","00","001","GAS","61.983","0","0"
"01088","00","002","GAS","90.157","0","81.705"
"01094","00","003","GAS","2.758","0","0"
"01106","00","002","GAS","0","2.817","4.226"
"01109","00","001","GAS","0",".31","0"
"01125","00","001","GAS","13.946","13.946","13.946"
"01130","00","002","GAS","17.975","0","0"
"01130","00","003","GAS","5.541","5.541","5.541"
"01131","00","001","GAS","0","1.24","0"
"01137","00","001","GAS","8.058","0","12.988"
"01137","00","004","GAS","4.733","0","26.202"
"01137","00","005","GAS","73.957","73.957","73.957"
"01153","00","001","GAS","39.725","0","36.908"
"01153","00","004","GAS","14.002","0","15.606"
"01153","00","012","GAS","289.657","289.657","289.657"
"01160","00","001","WTR",".054","0",".038"
"01161","00","001","GAS","0","67.618","0"
"01162","00","004","GAS","0","0","0"
"01173","00","001","GAS","30.991","0","0"
"01177","00","001","GAS","28.737","0","0"
"01179","00","002","GAS","70.773","0","75.365"
"01190","00","005","GAS","17.919","0","26.568"
"01192","00","002","GAS","0","90.717","0"
"01192","00","003","GAS","0","1.972","0"
"01194","00","002","GAS","7.325","0","0"
"01194","00","003","GAS","123.402","123.402","123.402"
"01196","00","001","GAS","2.141","0","0"
"01196","00","006","GAS","24.793","0","0"
"01201","00","001","GAS",".096","0",".107"
"01211","00","001","GAS","31.555","0","0"
"01213","00","001","GAS","28.174","0","0"
"01222","00","003","GAS","0","98.609","0"
"01224","00","001","GAS",".282","0",".197"
"01225","00","001","GAS","27.354","0","50.826"
"01229","00","001","GAS","160.592","0","0"
"01230","00","005","GAS","0","0","0"
"01230","00","006","GAS","0","0","0"
"01230","00","007","GAS","0","0","0"
"01236","00","003","GAS","56.348","0","3.663"
"01237","00","003","GAS","0","29.864","0"
"01245","00","001","GAS","11.157","14.087","14.087"
"01245","00","002","GAS","118.215","0","0"
"01245","00","004","GAS","0","56.348","0"
"01254","00","003","GAS","4.367","0",".986"
"01258","00","001","GAS","2.817","0","0"
"01264","00","001","GAS","16.82","0","1.775"
"01269","00","001","GAS","0","1.127","0"
"01269","00","002","GAS","0","2166.58","0"
"01275","00","001","GAS","63.391","0","98.609"
"01275","00","003","GAS","3.212","0","2.789"
"01279","00","003","GAS","191.583","0","0"
"01279","00","005","GAS","276.105","0","0"
"01290","00","004","GAS","2.279","0","27.949"
"01290","00","010","GAS","11.157","0",".873"
"01292","00","003","GAS","0","109.033","0"
"01296","00","001","GAS","34.654","0","11.27"
"01296","00","003","GAS","21.694","0","3.55"
"01297","00","009","GAS",".592","0",".423"
"01299","00","002","GAS","7.801","0","9.664"
"01301","00","001","GAS","12.678","0","0"
"01303","00","002","GAS","45.924","0","0"
"01310","00","001","GAS","40.852","0","0"
"01310","00","002","GAS","188.202","0","0"
"01314","00","001","GAS","0","1.268","0"
"01315","00","001","GAS","163.519","0","141.997"
"01319","00","002","GAS","0","26.568","0"
"01320","00","001","GAS","2.085","0","2.085"
"01320","00","002","GAS","15.577","0","14.566"
"01320","00","004","GAS","9.576","0","16.707"
"01321","00","002","GAS","12.368","0","9.576"
"01321","00","003","GAS","8.734","0","6.762"
"01326","00","001","GAS","64.8","0","0"
"01329","00","001","GAS","20.68","0","30.146"
"01331","00","002","","","",""
"01336","00","001","GAS","114.105","0","137.207"
"01337","00","001","GAS","0","0","0"
"01339","00","001","GAS","0","70.435","0"
"01339","00","002","GAS","0","11.72","0"
"01339","00","003","GAS","0","25.131","0"
"01344","00","001","GAS","25.357","0","0"
"01345","00","001","GAS","10.424","0","0"
"01355","02","007","GAS","42.261","0","52.404"
"01361","00","002","GAS","5.635","0","1.578"
"01365","00","002","GAS","144.335","0","153.633"
"01370","00","001","GAS","83.958","0","0"
"01372","00","001","GAS","128.192","0","156.366"
"01373","00","001","GAS","24.145","0","34.091"
"01378","00","001","GAS","99.736","0","104.526"
"01381","00","002","GAS","0","80.296","0"
"01382","00","003","GAS","5.519","0","5.804"
"01388","00","001","GAS","0","7.663","0"
"01390","00","001","GAS","0","2.479","0"
"01390","00","002","GAS","0","2.479","0"
"01393","00","001","GAS","0","52.122","0"
"01393","00","003","GAS","140.87","216.94","205.67"
"01393","00","004","GAS","68.181","0","47.896"
"01393","00","005","GAS","42.261","0","27.354"
"01393","00","006","GAS","11.157","0","0"
"01395","00","003","GAS","0","84.522","0"
"01395","00","004","GAS","160.592","211.305","188.766"
"01403","00","001","GAS","35.781","0","28.118"
"01405","00","001","GAS","0","225.392","0"
"01405","00","003","GAS","0","225.392","0"
"01426","00","001","GAS","0","211.305","0"
"01426","00","003","GAS","0","56.348","0"
"01431","00","002","GAS","346.54","0","0"
"01431","00","003","GAS","225.392","0","281.74"
"01431","00","004","GAS","281.74","0","309.914"
"01431","00","006","GAS","253.566","0","281.74"
"01435","00","002","GAS","14.566","0","0"
"01440","00","002","GAS","118.894","0","183.694"
"01443","00","009","GAS",".141","0","0"
"01458","00","003","GAS","79.589","0","107.061"
"01462","00","001","GAS","1.972","0","1.409"
"01466","00","001","GAS","1.378","0","1.378"
"01467","00","001","GAS","17.073","0","18.254"
"01468","00","001","GAS","104.526","0","0"
"01477","00","001","GAS","2.479","0","3.913"
"01488","00","001","GAS","44.287","0","52.854"
"01489","00","001","GAS","1.885","0","1.521"
"01492","00","001","GAS","45.924","71.844","71.844"
"01501","00","001","GAS","0","13.693","0"
"01511","00","001","GAS","0","1.747","0"
"01517","00","003","GAS","74.855","0","51.671"
"01517","00","004","GAS","121.148","0","118.894"
"01517","00","005","GAS","253.002","253.002","253.002"
"01517","00","006","GAS","0","51.079","0"
"01517","00","010","GAS","34.316","0","20.708"
"01519","00","001","GAS",".761","0","0"
"01528","00","002","GAS","138.053","0","128.192"
"01537","00","001","GAS","4.787","0","0"
"01537","00","003","GAS","106.498","0","119.796"
"01538","00","004","GAS","58.038","0","54.376"
"01542","02","000","GAS","0","112.696","0"
"01549","00","003","GAS","0","0","0"
"01549","00","004","GAS","8.734","0","4.787"
"01549","00","005","GAS","0","0","0"
"01557","00","003","GAS","7.044","0","9.576"
"01563","00","001","GAS","28.737","0","24.99"
"01566","02","001","GAS","20.68","0","68.181"
"01569","00","002","GAS","277.796","0","309.914"
"01570","00","001","GAS","0","346.54","0"
"01570","00","002","GAS","0","90.717","0"
"01571","00","005","GAS","112.696","0","11.27"
"01576","00","004","GAS","0","0","298.644"
"01576","00","005","GAS","13.946","0","30.146"
"01580","00","001","GAS","0","0",".045"
"01580","00","004","GAS","0","0","0"
"01580","00","005","GAS","0","0","0"
"01580","00","008","GAS","0","0","0"
"01580","00","009","GAS","0","0","0"
"01597","00","003","GAS","0","253.566","0"
"01604","00","001","GAS",".507","0",".338"
"01619","00","001","GAS",".592","0","0"
"01620","00","002","GAS","81.705","0","0"
"01630","00","003","GAS","41.275","32.116","32.116"
"01641","00","001","GAS","35.217","0","0"
"01641","00","002","GAS","19.327","0","0"
"01659","00","001","GAS","0","43.67","0"
"01659","00","002","GAS","0","212.714","0"
"01659","00","004","GAS","0","181.212","0"
"01664","00","001","GAS","20.68","24.99","30.146"
"01681","00","001","GAS","84.522","0","61.983"
"01682","00","001","GAS","9.126","0","14.369"
"01705","00","001","GAS","78.887","90.157","90.157"
"01707","00","001","GAS","123.402","0","169.044"
"01711","00","001","GAS","7.213","0","0"
"01724","00","001","GAS","3.913","0","0"
"01724","00","003","GAS","2.758","0","0"
"01728","00","001","GAS","20.68","0","31.555"
"01737","00","001","GAS","61.701","0","34.091"
"01739","00","001","GAS","79.451","0","81.705"
"01740","00","002","GAS","28.737","28.737","28.737"
"01740","00","003","GAS","114.105","0","145.096"
"01742","00","001","GAS","126.783","143.687","143.687"
"01753","00","002","GAS","42.261","0","0"
"01762","00","001","GAS","90.717","0","109.033"
"01763","00","001","GAS","47.896","47.896","47.896"
"01766","00","001","GAS","24.99","0","30.146"
"01776","00","005","GAS","70.435","0","0"
"01781","00","003","GAS","216.151","0","0"
"01790","00","001","GAS","3.634","0","11.157"
"01796","00","001","GAS","304.279","0","304.279"
"01814","02","003","GAS","27.103","0","2.789"
"01816","02","001","GAS","59.165","59.165","59.165"
"01820","00","001","GAS","22.539","0","0"
"01824","00","001","GAS",".648","0","0"
"01830","00","002","GAS","52.404","0","35.217"
"01833","00","001","GAS","60.011","0","0"
"01833","00","002","GAS","114.105","0","99.736"
"01841","00","005","GAS","134.672","0","298.644"
"01849","00","004","GAS","77.197","0","117.204"
"01851","00","001","GAS","17.665","0","17.665"
"01851","00","003","GAS","11.157","0","13.693"
"01852","00","001","GAS","28.737","0","34.654"
"01856","00","001","GAS","40.852","0","20.68"
"01859","00","002","GAS","61.983","0","59.165"
"01862","00","002","GAS","17.186","0","0"
"01865","00","002","GAS","9.126","0","4.561"
"01866","00","001","GAS","86.212","0","64.8"
"01872","00","002","GAS","0","129.882","30.146"
"01875","00","001","GAS","5.071","0","0"
"01876","00","003","GAS","87.903","0","90.439"
"01877","00","001","GAS",".423","0",".423"
"01878","00","001","GAS","5.519","0","0"
"01879","00","002","GAS","114.105","0","0"
"01881","00","001","GAS","33.862","0","35.217"
"01887","00","003","GAS","4.367","0","4.787"
"01887","00","004","GAS","8.537","0","11.016"
"01890","00","001","GAS","2.141","0","0"
"01892","00","001","GAS","151.294","0","123.402"
"01893","00","004","GAS","84.522","0","0"
"01895","02","002","GAS","0","0","157.774"
"01902","00","002","GAS","7.889","0","18.792"
"01904","00","001","GAS","114.105","0","27.16"
"01906","00","001","GAS","0","0","114.105"
"01913","00","001","GAS","24.99","0","32.116"
"01915","00","001","GAS","114.105","0","141.997"
"01918","00","003","GAS","160.592","0","0"
"01919","00","001","GAS","32.116","40.852","40.852"
"01927","00","001","GAS","6.424","0","12.678"
"01932","00","001","GAS","169.83","0","0"
"01932","00","003","GAS","2.758","0","3.494"
"01933","00","001","GAS","3.043","0","3.268"
"01933","00","002","GAS","0","0","7.889"
"01934","00","001","GAS","9.297","0","12.115"
"01936","00","002","GAS","12.312","0","0"
"01936","00","006","GAS",".62","0",".873"
"01938","00","001","GAS","1.127","0","1.127"
"01940","00","001","GAS","2.758","0","7.213"
"01946","00","005","GAS","22.593","0","0"
"01948","00","001","GAS","28.737","0","0"
"01951","00","002","GAS",".592","6.17","6.17"
"01952","00","001","GAS","114.105","0","99.736"
"01954","00","005","GAS","13.693","0","22.593"
"01957","00","001","GAS","109.033","0","137.207"
"01958","00","007","GAS","4.93","0","3.043"
"01959","00","002","GAS","2.758","0","1.747"
"01959","00","004","GAS","2.789","0","0"
"01964","00","001","GAS","192.935","0","108.019"
"01964","00","002","GAS","146.646","0","109.033"
"01966","00","001","GAS","183.694","0","219.757"
"01970","00","001","GAS","16.93","0","23.92"
"01970","00","002","GAS","9.126","0","12.368"
"01973","00","001","GAS","99.736","0","114.105"
"01973","00","002","GAS","58.038","0","58.038"
"01978","00","001","GAS","90.717","0","80.803"
"01979","00","001","GAS","38.035","0","33.809"
"01983","00","001","GAS","3.634","3.634","3.634"
"01986","00","002","GAS",".028","0","0"
"01989","00","001","GAS","7.889","0","0"
"01994","00","001","GAS","114.105","0","206.797"
"02000","00","005","GAS","26.568","0","64.8"
"02007","00","004","GAS","19.327","0","19.327"
"02012","00","003","GAS","12.058","0","9.576"
"02013","00","002","GAS","5.635","0","0"
"02017","00","001","GAS","58.038","58.038","58.038"
"02017","00","004","GAS","23.948","50.713","50.713"
"02018","00","004","GAS","0","104.244","104.244"
"02038","00","001","GAS","277.796","0","287.375"
"02040","00","002","GAS","15.439","0","12.594"
"02043","00","001","GAS","6.424","0","0"
"02049","00","001","GAS","26.568","0","24.99"
"02049","00","002","GAS","32.964","0","9.576"
"02050","00","001","GAS","4.646","0","3.773"
"02058","00","001","GAS","99.736","0","128.192"
"02058","00","002","GAS","4.93","0","0"
"02058","00","004","GAS","86.212","0","56.348"
"02059","00","002","GAS","35.217","0","4.395"
"02059","00","005","GAS","3.634","0","0"
"02060","00","003","GAS","81.705","0","104.244"
"02062","00","001","GAS","0","11.382","0"
"02064","00","003","GAS","0","0","3.773"
"02064","00","006","GAS","114.105","0","141.997"
